"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"17262";2;5;7;9;11;11;11;11;11;11;11
"17263";2;5;7;9;11;11;11;11;11;11;11
"17264";2;5;7;9;10;13;14;17;19;21;22
"17265";2;5;7;9;11;11;11;11;11;11;11
"17266";2;5;7;9;11;11;11;11;11;11;11
"17267";2;5;7;9;11;11;11;11;11;11;11
"17268";2;5;7;9;10;13;14;17;19;21;22
"17269";2;5;7;9;10;13;14;17;19;21;22
"17270";2;5;7;9;11;11;11;11;11;11;11
"17271";2;5;7;9;11;11;11;11;11;11;11
"17272";2;5;7;9;10;13;14;17;19;21;22
"17273";2;5;7;9;10;13;14;17;19;21;22
"17274";2;5;7;9;10;13;14;17;19;21;22
"17275";2;5;7;9;10;13;14;17;19;21;22
"17276";2;5;7;9;10;13;14;17;19;21;22
"17277";2;5;7;9;11;11;11;11;11;11;11
"17278";2;5;7;9;10;13;14;17;19;21;22
"17279";2;5;7;9;10;13;14;17;19;21;23
"17280";2;5;7;9;10;13;14;17;19;21;22
"17281";2;5;7;9;10;13;14;17;19;21;22
"17282";2;5;7;9;10;13;14;17;19;21;22
"17283";2;5;7;9;10;13;14;17;19;21;23
"17284";2;5;7;9;10;13;14;17;19;21;22
"17285";2;5;7;9;11;11;11;11;11;11;11
"17286";2;5;7;9;11;11;11;11;11;11;11
"17287";2;5;7;9;11;11;11;11;11;11;11
"17288";2;5;7;9;11;11;11;11;11;11;11
"17289";2;5;7;9;11;11;11;11;11;11;11
"17290";2;5;7;9;11;11;11;11;11;11;11
"17291";2;5;7;9;10;13;14;17;19;21;22
"17292";2;5;7;9;11;11;11;11;11;11;11
"17293";2;5;7;9;11;11;11;11;11;11;11
"17294";2;5;7;9;11;11;11;11;11;11;11
"17295";2;5;7;9;10;13;14;17;19;21;22
"17296";2;5;7;9;10;13;14;17;19;21;22
"17297";2;5;7;9;10;13;14;17;19;21;22
"17298";2;5;7;9;11;11;11;11;11;11;11
"17299";2;5;7;9;11;11;11;11;11;11;11
"17300";2;5;7;9;11;11;11;11;11;11;11
"17301";2;5;7;9;11;11;11;11;11;11;11
"17302";2;5;7;9;11;11;11;11;11;11;11
"17303";2;5;7;9;10;13;14;17;19;21;22
"17304";2;5;7;9;11;11;11;11;11;11;11
"17305";2;5;7;9;11;11;11;11;11;11;11
"17306";2;5;7;9;11;11;11;11;11;11;11
"17307";2;5;7;9;10;13;14;17;19;21;22
"17308";2;5;7;9;10;13;14;17;19;21;22
"17309";2;5;7;9;10;13;14;17;19;21;23
"17310";2;5;7;9;10;13;14;17;19;21;22
"17311";2;5;7;9;10;13;14;17;19;21;22
"17312";2;5;7;9;10;13;14;17;19;21;22
"17313";2;5;7;9;10;13;14;17;19;21;22
"17314";2;5;7;9;11;11;11;11;11;11;11
"17315";2;5;7;9;10;13;14;17;19;21;22
"17316";2;5;7;9;10;13;14;17;19;21;22
"17317";2;5;7;9;11;11;11;11;11;11;11
"17318";2;5;7;9;11;11;11;11;11;11;11
"17319";2;5;7;9;10;13;14;17;19;21;22
"17320";2;5;7;9;11;11;11;11;11;11;11
"17321";2;5;7;9;11;11;11;11;11;11;11
"17322";2;5;7;9;11;11;11;11;11;11;11
"17323";2;5;7;9;11;11;11;11;11;11;11
"17324";2;5;7;9;11;11;11;11;11;11;11
"17325";2;5;7;9;11;11;11;11;11;11;11
"17326";2;5;7;9;11;11;11;11;11;11;11
"17327";2;5;7;9;11;11;11;11;11;11;11
"17328";2;5;7;9;11;11;11;11;11;11;11
"17329";2;5;7;9;11;11;11;11;11;11;11
"17330";2;5;7;9;11;11;11;11;11;11;11
"17331";2;5;7;9;11;11;11;11;11;11;11
"17332";2;5;7;9;11;11;11;11;11;11;11
"17333";2;5;7;9;11;11;11;11;11;11;11
"17334";2;5;7;9;11;11;11;11;11;11;11
"17335";2;5;7;9;11;11;11;11;11;11;11
"17336";2;5;7;9;11;11;11;11;11;11;11
"17337";2;5;7;9;11;11;11;11;11;11;11
"17338";2;5;7;9;11;11;11;11;11;11;11
"17339";2;5;7;9;11;11;11;11;11;11;11
"17340";2;5;7;9;11;11;11;11;11;11;11
"17341";2;5;7;9;11;11;11;11;11;11;11
"17342";2;5;7;9;11;11;11;11;11;11;11
"17343";2;5;7;9;11;11;11;11;11;11;11
"17344";2;5;7;9;11;11;11;11;11;11;11
"17345";2;5;7;9;10;13;14;17;19;21;22
"17346";2;5;7;9;10;13;14;17;19;21;23
"17347";2;5;7;9;11;11;11;11;11;11;11
"17348";2;5;7;9;11;11;11;11;11;11;11
"17349";2;5;7;9;11;11;11;11;11;11;11
"17350";2;5;7;9;11;11;11;11;11;11;11
"17351";2;5;7;9;11;11;11;11;11;11;11
"17352";2;5;7;9;11;11;11;11;11;11;11
"17353";2;5;7;9;11;11;11;11;11;11;11
"17354";2;5;7;9;11;11;11;11;11;11;11
"17355";2;5;7;9;11;11;11;11;11;11;11
"17356";2;5;7;9;11;11;11;11;11;11;11
"17357";2;5;7;9;10;13;14;17;19;21;22
"17358";2;5;7;9;11;11;11;11;11;11;11
"17359";2;5;7;9;11;11;11;11;11;11;11
"17360";2;5;7;9;11;11;11;11;11;11;11
"17361";2;5;7;9;11;11;11;11;11;11;11
"17362";2;5;7;9;11;11;11;11;11;11;11
"17363";2;5;7;9;11;11;11;11;11;11;11
"17364";2;5;7;9;11;11;11;11;11;11;11
"17365";2;5;7;9;11;11;11;11;11;11;11
"17366";2;5;7;9;11;11;11;11;11;11;11
"17367";2;5;7;9;11;11;11;11;11;11;11
"17368";2;5;7;9;11;11;11;11;11;11;11
"17369";2;5;7;9;11;11;11;11;11;11;11
"17370";2;5;7;9;11;11;11;11;11;11;11
"17371";2;5;7;9;11;11;11;11;11;11;11
"17372";2;5;7;9;11;11;11;11;11;11;11
"17373";2;5;7;9;11;11;11;11;11;11;11
"17374";2;5;7;9;11;11;11;11;11;11;11
"17375";2;5;7;9;10;13;14;17;19;21;23
"17376";2;5;7;9;10;13;14;17;19;21;22
"17377";2;5;7;9;10;13;14;17;19;21;22
"17378";2;5;7;9;11;11;11;11;11;11;11
"17379";2;5;7;9;11;11;11;11;11;11;11
"17380";2;5;7;9;11;11;11;11;11;11;11
"17381";2;5;7;9;11;11;11;11;11;11;11
"17382";2;5;7;9;10;13;14;17;19;21;23
"17383";2;5;7;9;11;11;11;11;11;11;11
"17384";2;5;7;9;11;11;11;11;11;11;11
"17385";2;5;7;9;11;11;11;11;11;11;11
"17386";2;5;7;9;11;11;11;11;11;11;11
"17387";2;5;7;9;11;11;11;11;11;11;11
"17388";2;5;7;9;11;11;11;11;11;11;11
"17389";2;5;7;9;11;11;11;11;11;11;11
"17390";2;5;7;9;11;11;11;11;11;11;11
"17391";2;5;7;9;11;11;11;11;11;11;11
"17392";2;5;7;9;11;11;11;11;11;11;11
"17393";2;5;7;9;11;11;11;11;11;11;11
"17394";2;5;7;9;10;13;14;17;19;21;22
"17395";2;5;7;9;11;11;11;11;11;11;11
"17396";2;5;7;9;10;13;14;17;19;21;23
"17397";2;5;7;9;11;11;11;11;11;11;11
"17398";2;5;7;9;11;11;11;11;11;11;11
"17399";2;5;7;9;11;11;11;11;11;11;11
"17400";2;5;7;9;11;11;11;11;11;11;11
"17401";2;5;7;9;11;11;11;11;11;11;11
"17402";2;5;7;9;11;11;11;11;11;11;11
"17403";2;5;7;9;11;11;11;11;11;11;11
"17404";2;5;7;9;11;11;11;11;11;11;11
"17405";2;5;7;9;11;11;11;11;11;11;11
"17406";2;5;7;9;11;11;11;11;11;11;11
"17407";2;5;7;9;10;13;14;17;19;21;23
"17408";2;5;7;9;11;11;11;11;11;11;11
"17409";2;5;7;9;11;11;11;11;11;11;11
"17410";2;5;7;9;11;11;11;11;11;11;11
"17411";2;5;7;9;11;11;11;11;11;11;11
"17412";2;5;7;9;11;11;11;11;11;11;11
"17413";2;5;7;9;11;11;11;11;11;11;11
"17414";2;5;7;9;11;11;11;11;11;11;11
"17415";2;5;7;9;11;11;11;11;11;11;11
"17416";2;5;7;9;10;13;14;17;19;21;22
"17417";2;5;7;9;11;11;11;11;11;11;11
"17418";2;5;7;9;11;11;11;11;11;11;11
"17419";2;5;7;9;11;11;11;11;11;11;11
"17420";2;5;7;9;11;11;11;11;11;11;11
"17421";2;5;7;9;11;11;11;11;11;11;11
"17422";2;5;7;9;11;11;11;11;11;11;11
"17423";2;5;7;9;11;11;11;11;11;11;11
"17424";2;5;7;9;11;11;11;11;11;11;11
"17425";2;5;7;9;11;11;11;11;11;11;11
"17426";2;5;7;9;11;11;11;11;11;11;11
"17427";2;5;7;9;11;11;11;11;11;11;11
"17428";2;5;7;9;11;11;11;11;11;11;11
"17429";2;5;7;9;11;11;11;11;11;11;11
"17430";2;5;7;9;11;11;11;11;11;11;11
"17431";2;5;7;9;11;11;11;11;11;11;11
"17432";2;5;7;9;11;11;11;11;11;11;11
"17433";2;5;7;9;11;11;11;11;11;11;11
"17434";2;5;7;9;11;11;11;11;11;11;11
"17435";2;5;7;9;10;13;14;17;19;21;22
"17436";2;5;7;9;11;11;11;11;11;11;11
"17437";2;5;7;9;11;11;11;11;11;11;11
"17438";2;5;7;9;11;11;11;11;11;11;11
"17439";2;5;7;9;11;11;11;11;11;11;11
"17440";2;5;7;9;11;11;11;11;11;11;11
"17441";2;5;7;9;11;11;11;11;11;11;11
"17442";2;5;7;9;11;11;11;11;11;11;11
"17443";2;5;7;9;11;11;11;11;11;11;11
"17444";2;5;7;9;10;13;14;17;19;21;22
"17445";2;5;7;9;11;11;11;11;11;11;11
"17446";2;5;7;9;10;13;14;17;19;21;22
"17447";2;5;7;9;10;13;14;17;19;21;22
"17448";2;5;7;9;10;13;14;17;19;21;22
"17449";2;5;7;9;11;11;11;11;11;11;11
"17450";2;5;7;9;11;11;11;11;11;11;11
"17451";2;5;7;9;11;11;11;11;11;11;11
"17452";2;5;7;9;11;11;11;11;11;11;11
"17453";2;5;7;9;10;13;14;17;19;21;22
"17454";2;5;7;9;11;11;11;11;11;11;11
"17455";2;5;7;9;11;11;11;11;11;11;11
"17456";2;5;7;9;11;11;11;11;11;11;11
"17457";2;5;7;9;11;11;11;11;11;11;11
"17458";2;5;7;9;11;11;11;11;11;11;11
"17459";2;5;7;9;11;11;11;11;11;11;11
"17460";2;5;7;9;10;13;14;17;19;21;22
"17461";2;5;7;9;11;11;11;11;11;11;11
"17462";2;5;7;9;10;13;14;17;19;21;22
"17463";2;5;7;9;10;13;14;17;19;21;22
"17464";2;5;7;9;10;13;14;17;19;21;22
"17465";2;5;7;9;10;13;14;17;19;21;22
"17466";2;5;7;9;11;11;11;11;11;11;11
"17467";2;5;7;9;11;11;11;11;11;11;11
"17468";2;5;7;9;11;11;11;11;11;11;11
"17469";2;5;7;9;11;11;11;11;11;11;11
"17470";2;5;7;9;11;11;11;11;11;11;11
"17471";2;5;7;9;11;11;11;11;11;11;11
"17472";2;5;7;9;11;11;11;11;11;11;11
"17473";2;5;7;9;11;11;11;11;11;11;11
"17474";2;5;7;9;10;13;14;17;19;21;22
"17475";2;5;7;9;10;13;14;17;19;21;22
"17476";2;5;7;9;10;13;14;17;19;21;22
"17477";2;5;7;9;10;13;14;17;19;21;22
"17478";2;5;7;9;10;13;14;17;19;21;22
"17479";2;5;7;9;10;13;14;17;19;21;22
"17480";2;5;7;9;10;13;14;17;19;21;23
"17481";2;5;7;9;11;11;11;11;11;11;11
"17482";2;5;7;9;11;11;11;11;11;11;11
"17483";2;5;7;9;11;11;11;11;11;11;11
"17484";2;5;7;9;11;11;11;11;11;11;11
"17485";2;5;7;9;11;11;11;11;11;11;11
"17486";2;5;7;9;11;11;11;11;11;11;11
"17487";2;5;7;9;10;13;14;17;19;21;22
"17488";2;5;7;9;11;11;11;11;11;11;11
"17489";2;5;7;9;11;11;11;11;11;11;11
"17490";2;5;7;9;11;11;11;11;11;11;11
"17491";2;5;7;9;11;11;11;11;11;11;11
"17492";2;5;7;9;11;11;11;11;11;11;11
"17493";2;5;7;9;11;11;11;11;11;11;11
"17494";2;5;7;9;11;11;11;11;11;11;11
"17495";2;5;7;9;11;11;11;11;11;11;11
"17496";2;5;7;9;11;11;11;11;11;11;11
"17497";2;5;7;9;11;11;11;11;11;11;11
"17498";2;5;7;9;11;11;11;11;11;11;11
"17499";2;5;7;9;11;11;11;11;11;11;11
"17500";2;5;7;9;11;11;11;11;11;11;11
"17501";2;5;7;9;11;11;11;11;11;11;11
"17502";2;5;7;9;11;11;11;11;11;11;11
"17503";2;5;7;9;11;11;11;11;11;11;11
"17504";2;5;7;9;11;11;11;11;11;11;11
"17505";2;5;7;9;11;11;11;11;11;11;11
"17506";2;5;7;9;11;11;11;11;11;11;11
"17507";2;5;7;9;11;11;11;11;11;11;11
"17508";2;5;7;9;11;11;11;11;11;11;11
"17509";2;5;7;9;10;13;14;17;19;21;22
"17510";2;5;7;9;10;13;14;17;19;21;22
"17511";2;5;7;9;11;11;11;11;11;11;11
"17512";2;5;7;9;11;11;11;11;11;11;11
"17513";2;5;7;9;11;11;11;11;11;11;11
"17514";2;5;7;9;10;13;14;17;19;21;22
"17515";2;5;7;9;11;11;11;11;11;11;11
"17516";2;5;7;9;11;11;11;11;11;11;11
"17517";2;5;7;9;11;11;11;11;11;11;11
"17518";2;5;7;9;11;11;11;11;11;11;11
"17519";2;5;7;9;10;13;14;17;19;21;22
"17520";2;5;7;9;11;11;11;11;11;11;11
"17521";2;5;7;9;11;11;11;11;11;11;11
"17522";0;0;0;0;0;0;0;0;0;0;0
"17523";0;0;0;0;0;0;0;0;0;0;0
"17524";2;5;7;9;11;11;11;11;11;11;11
"17525";2;5;7;9;11;11;11;11;11;11;11
"17526";2;5;7;9;10;13;14;17;19;21;22
"17527";2;5;7;9;10;13;14;17;19;21;22
"17528";2;5;7;9;10;13;14;17;19;21;22
"17529";2;5;7;9;10;13;14;17;19;21;22
"17530";2;5;7;9;11;11;11;11;11;11;11
"17531";2;5;7;9;11;11;11;11;11;11;11
"17532";2;5;7;9;11;11;11;11;11;11;11
"17533";2;5;7;9;11;11;11;11;11;11;11
"17534";2;5;7;9;11;11;11;11;11;11;11
"17535";2;5;7;9;11;11;11;11;11;11;11
"17536";2;5;7;9;11;11;11;11;11;11;11
"17537";2;5;7;9;11;11;11;11;11;11;11
"17538";2;5;7;9;11;11;11;11;11;11;11
"17539";2;5;7;9;11;11;11;11;11;11;11
"17540";2;5;7;9;11;11;11;11;11;11;11
"17541";2;5;7;9;11;11;11;11;11;11;11
"17542";2;5;7;9;10;13;14;17;19;21;22
"17543";2;5;7;9;11;11;11;11;11;11;11
"17544";2;5;7;9;11;11;11;11;11;11;11
"17545";2;5;7;9;11;11;11;11;11;11;11
"17546";2;5;7;9;11;11;11;11;11;11;11
"17547";2;5;7;9;11;11;11;11;11;11;11
"17548";2;5;7;9;11;11;11;11;11;11;11
"17549";2;5;7;9;10;13;14;17;19;21;22
"17550";2;5;7;9;10;13;14;17;19;21;23
"17551";2;5;7;9;11;11;11;11;11;11;11
"17552";2;5;7;9;11;11;11;11;11;11;11
"17553";2;5;7;9;11;11;11;11;11;11;11
"17554";2;5;7;9;11;11;11;11;11;11;11
"17555";2;5;7;9;11;11;11;11;11;11;11
"17556";2;5;7;9;10;13;14;17;19;21;23
"17557";2;5;7;9;11;11;11;11;11;11;11
"17558";2;5;7;9;11;11;11;11;11;11;11
"17559";2;5;7;9;11;11;11;11;11;11;11
"17560";2;5;7;9;11;11;11;11;11;11;11
"17561";2;5;7;9;11;11;11;11;11;11;11
"17562";2;5;7;9;11;11;11;11;11;11;11
"17563";2;5;7;9;11;11;11;11;11;11;11
"17564";2;5;7;9;11;11;11;11;11;11;11
"17565";2;5;7;9;11;11;11;11;11;11;11
"17566";2;5;7;9;11;11;11;11;11;11;11
"17567";2;5;7;9;11;11;11;11;11;11;11
"17568";2;5;7;9;11;11;11;11;11;11;11
"17569";2;5;7;9;11;11;11;11;11;11;11
"17570";2;5;7;9;11;11;11;11;11;11;11
"17571";2;5;7;9;11;11;11;11;11;11;11
"17572";2;5;7;9;11;11;11;11;11;11;11
"17573";2;5;7;9;11;11;11;11;11;11;11
"17574";2;5;7;9;10;13;14;17;19;21;22
"17575";2;5;7;9;11;11;11;11;11;11;11
"17576";2;5;7;9;10;13;14;17;19;21;22
"17577";2;5;7;9;11;11;11;11;11;11;11
"17578";2;5;7;9;11;11;11;11;11;11;11
"17579";2;5;7;9;11;11;11;11;11;11;11
"17580";2;5;7;9;11;11;11;11;11;11;11
"17581";2;5;7;9;11;11;11;11;11;11;11
"17582";2;5;7;9;11;11;11;11;11;11;11
"17583";2;5;7;9;11;11;11;11;11;11;11
"17584";2;5;7;9;10;13;14;17;19;21;22
"17585";2;5;7;9;11;11;11;11;11;11;11
"17586";2;5;7;9;11;11;11;11;11;11;11
"17587";2;5;7;9;11;11;11;11;11;11;11
"17588";2;5;7;9;11;11;11;11;11;11;11
"17589";2;5;7;9;11;11;11;11;11;11;11
"17590";2;5;7;9;10;13;14;17;19;21;22
"17591";2;5;7;9;11;11;11;11;11;11;11
"17592";2;5;7;9;11;11;11;11;11;11;11
"17593";2;5;7;9;11;11;11;11;11;11;11
"17594";2;5;7;9;11;11;11;11;11;11;11
"17595";2;5;7;9;11;11;11;11;11;11;11
"17596";2;5;7;9;11;11;11;11;11;11;11
"17597";2;5;7;9;11;11;11;11;11;11;11
"17598";2;5;7;9;11;11;11;11;11;11;11
"17599";2;5;7;9;11;11;11;11;11;11;11
"17600";2;5;7;9;11;11;11;11;11;11;11
"17601";2;5;7;9;11;11;11;11;11;11;11
"17602";2;5;7;9;11;11;11;11;11;11;11
"17603";2;5;7;9;10;13;14;17;19;21;22
"17604";2;5;7;9;11;11;11;11;11;11;11
"17605";2;5;7;9;11;11;11;11;11;11;11
"17606";2;5;7;9;10;13;14;17;19;21;22
"17607";2;5;7;9;11;11;11;11;11;11;11
"17608";2;5;7;9;11;11;11;11;11;11;11
"17609";2;5;7;9;11;11;11;11;11;11;11
"17610";2;5;7;9;11;11;11;11;11;11;11
"17611";2;5;7;9;11;11;11;11;11;11;11
"17612";2;5;7;9;11;11;11;11;11;11;11
"17613";2;5;7;9;11;11;11;11;11;11;11
"17614";2;5;7;9;10;13;14;17;19;21;23
"17615";2;5;7;9;11;11;11;11;11;11;11
"17616";2;5;7;9;11;11;11;11;11;11;11
"17617";2;5;7;9;11;11;11;11;11;11;11
"17618";2;5;7;9;10;13;14;17;19;21;23
"17619";2;5;7;9;10;13;14;17;19;21;23
"17620";2;5;7;9;11;11;11;11;11;11;11
"17621";2;5;7;9;10;13;14;17;19;21;22
"17622";2;5;7;9;10;13;14;17;19;21;22
"17623";2;5;7;9;10;13;14;17;19;21;22
"17624";2;5;7;9;11;11;11;11;11;11;11
"17625";2;5;7;9;11;11;11;11;11;11;11
"17626";2;5;7;9;11;11;11;11;11;11;11
"17627";2;5;7;9;11;11;11;11;11;11;11
"17628";2;5;7;9;10;13;14;17;19;21;22
"17629";2;5;7;9;10;13;14;17;19;21;22
"17630";2;5;7;9;10;13;14;17;19;21;22
"17631";2;5;7;9;10;13;14;17;19;21;22
"17632";2;5;7;9;11;11;11;11;11;11;11
"17633";2;5;7;9;11;11;11;11;11;11;11
"17634";2;5;7;9;11;11;11;11;11;11;11
"17635";2;5;7;9;11;11;11;11;11;11;11
"17636";2;5;7;9;11;11;11;11;11;11;11
"17637";2;5;7;9;11;11;11;11;11;11;11
"17638";2;5;7;9;11;11;11;11;11;11;11
"17639";2;5;7;9;10;13;14;17;19;21;22
"17640";2;5;7;9;11;11;11;11;11;11;11
"17641";2;5;7;9;11;11;11;11;11;11;11
"17642";2;5;7;9;11;11;11;11;11;11;11
"17643";2;5;7;9;11;11;11;11;11;11;11
"17644";2;5;7;9;10;13;14;17;19;21;22
"17645";2;5;7;9;10;13;14;17;19;21;22
"17646";2;5;7;9;11;11;11;11;11;11;11
"17647";2;5;7;9;11;11;11;11;11;11;11
"17648";2;5;7;9;11;11;11;11;11;11;11
"17649";2;5;7;9;11;11;11;11;11;11;11
"17650";2;5;7;9;10;13;14;17;19;21;23
"17651";2;5;7;9;11;11;11;11;11;11;11
"17652";2;5;7;9;11;11;11;11;11;11;11
"17653";2;5;7;9;10;13;14;17;19;21;23
"17654";2;5;7;9;11;11;11;11;11;11;11
"17655";2;5;7;9;11;11;11;11;11;11;11
"17656";2;5;7;9;11;11;11;11;11;11;11
"17657";2;5;7;9;11;11;11;11;11;11;11
"17658";2;5;7;9;11;11;11;11;11;11;11
"17659";2;5;7;9;11;11;11;11;11;11;11
"17660";2;5;7;9;11;11;11;11;11;11;11
"17661";2;5;7;9;11;11;11;11;11;11;11
"17662";2;5;7;9;11;11;11;11;11;11;11
"17663";2;5;7;9;11;11;11;11;11;11;11
"17664";2;5;7;9;11;11;11;11;11;11;11
"17665";2;5;7;9;11;11;11;11;11;11;11
"17666";2;5;7;9;11;11;11;11;11;11;11
"17667";2;5;7;9;11;11;11;11;11;11;11
"17668";2;5;7;9;11;11;11;11;11;11;11
"17669";2;5;7;9;11;11;11;11;11;11;11
"17670";2;5;7;9;11;11;11;11;11;11;11
"17671";2;5;7;9;11;11;11;11;11;11;11
"17672";2;5;7;9;11;11;11;11;11;11;11
"17673";2;5;7;9;11;11;11;11;11;11;11
"17674";2;5;7;9;10;13;14;17;19;21;22
"17675";2;5;7;9;11;11;11;11;11;11;11
"17676";2;5;7;9;11;11;11;11;11;11;11
"17677";2;5;7;9;10;13;14;17;19;21;22
"17678";2;5;7;9;10;13;14;17;19;21;22
"17679";2;5;7;9;11;11;11;11;11;11;11
"17680";2;5;7;9;11;11;11;11;11;11;11
"17681";2;5;7;9;11;11;11;11;11;11;11
"17682";2;5;7;9;11;11;11;11;11;11;11
"17683";2;5;7;9;11;11;11;11;11;11;11
"17684";2;5;7;9;11;11;11;11;11;11;11
"17685";2;5;7;9;11;11;11;11;11;11;11
"17686";2;5;7;9;11;11;11;11;11;11;11
"17687";2;5;7;9;11;11;11;11;11;11;11
"17688";2;5;7;9;11;11;11;11;11;11;11
"17689";2;5;7;9;11;11;11;11;11;11;11
"17690";2;5;7;9;11;11;11;11;11;11;11
"17691";2;5;7;9;11;11;11;11;11;11;11
"17692";2;5;7;9;11;11;11;11;11;11;11
"17693";2;5;7;9;11;11;11;11;11;11;11
"17694";2;5;7;9;11;11;11;11;11;11;11
"17695";2;5;7;9;11;11;11;11;11;11;11
"17696";2;5;7;9;11;11;11;11;11;11;11
"17697";2;5;7;9;11;11;11;11;11;11;11
"17698";2;5;7;9;11;11;11;11;11;11;11
"17699";2;5;7;9;11;11;11;11;11;11;11
"17700";2;5;7;9;11;11;11;11;11;11;11
"17701";2;5;7;9;11;11;11;11;11;11;11
"17702";2;5;7;9;11;11;11;11;11;11;11
"17703";2;5;7;9;10;13;14;17;19;21;23
"17704";2;5;7;9;11;11;11;11;11;11;11
"17705";2;5;7;9;11;11;11;11;11;11;11
"17706";2;5;7;9;11;11;11;11;11;11;11
"17707";2;5;7;9;10;13;14;17;19;21;22
"17708";2;5;7;9;11;11;11;11;11;11;11
"17709";2;5;7;9;11;11;11;11;11;11;11
"17710";2;5;7;9;11;11;11;11;11;11;11
"17711";2;5;7;9;11;11;11;11;11;11;11
"17712";2;5;7;9;11;11;11;11;11;11;11
"17713";2;5;7;9;11;11;11;11;11;11;11
"17714";2;5;7;9;11;11;11;11;11;11;11
"17715";2;5;7;9;11;11;11;11;11;11;11
"17716";2;5;7;9;11;11;11;11;11;11;11
"17717";2;5;7;9;10;13;14;17;19;21;23
"17718";2;5;7;9;11;11;11;11;11;11;11
"17719";2;5;7;9;11;11;11;11;11;11;11
"17720";2;5;7;9;11;11;11;11;11;11;11
"17721";2;5;7;9;10;13;14;17;19;21;22
"17722";2;5;7;9;10;13;14;17;19;21;22
"17723";2;5;7;9;11;11;11;11;11;11;11
"17724";2;5;7;9;11;11;11;11;11;11;11
"17725";2;5;7;9;10;13;14;17;19;21;22
"17726";2;5;7;9;10;13;14;17;19;21;22
"17727";2;5;7;9;10;13;14;17;19;21;22
"17728";2;5;7;9;10;13;14;17;19;21;22
"17729";2;5;7;9;10;13;14;17;19;21;22
"17730";2;5;7;9;10;13;14;17;19;21;22
"17731";2;5;7;9;10;13;14;17;19;21;22
"17732";2;5;7;9;10;13;14;17;19;21;22
"17733";2;5;7;9;10;13;14;17;19;21;22
"17734";2;5;7;9;10;13;14;17;19;21;22
"17735";2;5;7;9;10;13;14;17;19;21;22
"17736";2;5;7;9;10;13;14;17;19;21;22
"17737";2;5;7;9;10;13;14;17;19;21;22
"17738";2;5;7;9;10;13;14;17;19;21;22
"17739";2;5;7;9;10;13;14;17;19;21;22
"17740";2;5;7;9;11;11;11;11;11;11;11
"17741";2;5;7;9;11;11;11;11;11;11;11
"17742";2;5;7;9;10;13;14;17;19;21;22
"17743";2;5;7;9;10;13;14;17;19;21;22
"17744";2;5;7;9;10;13;14;17;19;21;22
"17745";2;5;7;9;10;13;14;17;19;21;23
"17746";2;5;7;9;10;13;14;17;19;21;22
"17747";2;5;7;9;10;13;14;17;19;21;22
"17748";2;5;7;9;10;13;14;17;19;21;22
"17749";2;5;7;9;10;13;14;17;19;21;22
"17750";2;5;7;9;10;13;14;17;19;21;22
"17751";2;5;7;9;10;13;14;17;19;21;22
"17752";2;5;7;9;11;11;11;11;11;11;11
"17753";2;5;7;9;10;13;14;17;19;21;22
"17754";2;5;7;9;11;11;11;11;11;11;11
"17755";2;5;7;9;11;11;11;11;11;11;11
"17756";2;5;7;9;11;11;11;11;11;11;11
"17757";2;5;7;9;11;11;11;11;11;11;11
"17758";2;5;7;9;10;13;14;17;19;21;23
"17759";2;5;7;9;10;13;14;17;19;21;23
"17760";2;5;7;9;10;13;14;17;19;21;22
"17761";2;5;7;9;10;13;14;17;19;21;22
"17762";2;5;7;9;10;13;14;17;19;21;22
"17763";2;5;7;9;11;11;11;11;11;11;11
"17764";2;5;7;9;11;11;11;11;11;11;11
"17765";2;5;7;9;11;11;11;11;11;11;11
"17766";2;5;7;9;11;11;11;11;11;11;11
"17767";2;5;7;9;11;11;11;11;11;11;11
"17768";2;5;7;9;11;11;11;11;11;11;11
"17769";2;5;7;9;11;11;11;11;11;11;11
"17770";2;5;7;9;10;13;14;17;19;21;22
"17771";2;5;7;9;10;13;14;17;19;21;22
"17772";2;5;7;9;11;11;11;11;11;11;11
"17773";2;5;7;9;11;11;11;11;11;11;11
"17774";2;5;7;9;11;11;11;11;11;11;11
"17775";2;5;7;9;11;11;11;11;11;11;11
"17776";2;5;7;9;11;11;11;11;11;11;11
"17777";2;5;7;9;11;11;11;11;11;11;11
"17778";2;5;7;9;11;11;11;11;11;11;11
"17779";2;5;7;9;11;11;11;11;11;11;11
"17780";2;5;7;9;11;11;11;11;11;11;11
"17781";2;5;7;9;11;11;11;11;11;11;11
"17782";2;5;7;9;11;11;11;11;11;11;11
"17783";2;5;7;9;10;13;14;17;19;21;22
"17784";2;5;7;9;11;11;11;11;11;11;11
"17785";2;5;7;9;11;11;11;11;11;11;11
"17786";2;5;7;9;10;13;14;17;19;21;22
"17787";2;5;7;9;10;13;14;17;19;21;22
"17788";2;5;7;9;10;13;14;17;19;21;22
"17789";2;5;7;9;10;13;14;17;19;21;22
"17790";2;5;7;9;10;13;14;17;19;21;22
"17791";2;5;7;9;10;13;14;17;19;21;22
"17792";2;5;7;9;11;11;11;11;11;11;11
"17793";2;5;7;9;11;11;11;11;11;11;11
"17794";2;5;7;9;11;11;11;11;11;11;11
"17795";2;5;7;9;11;11;11;11;11;11;11
"17796";2;5;7;9;10;13;14;17;19;21;22
"17797";2;5;7;9;11;11;11;11;11;11;11
