"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"crazy";-0,248501139951318;-0,583392774070896;-0,391887470408284;-0,92001315780645;0,196603913506828;0,803396086493142;8,92325888613443e-05;0,000491800327676848;0,00144499625824886;0,262126918304152;9,92864461802961e-05
"billion";1,77679965190614;-0,182644164081948;0,994758211624955;-0,102255075202757;0,992226479916127;0,00777352008385416;0,00403782023652349;4,26659735122145e-05;0,00127899857133138;0,834281031829071;0,000890214776060401
"hear";-0,947040614440532;1,06072000480728;-0,666003709882176;0,745948428795971;0,518103904019349;0,481896095980635;0,00125206471115082;0,00157069219503627;0,00139601333424042;0,615374488305137;0,000528650371643086
"buy";1,20922803311545;0,0804275178962667;0,997795424783778;0,0663648271342618;0,996730788447704;0,00326921155227434;0,00183836012100248;8,13248945737502e-06;0,00125722838288319;0,56649826694547;0,000403470092770736
"write";-0,570193612241267;0,831102615119212;-0,56572720124294;0,824592465266225;0,388318734727525;0,611681265272457;0,000444140742176349;0,000943594099034525;0,00136607932512416;0,427964249664951;0,000250202071688209
"push";-0,995861091073743;0,244790947137961;-0,971092701528608;0,238702670780765;0,957122171228333;0,0428778287716482;0,00136289095291072;8,23482330481079e-05;0,00137424314579223;0,476095845683248;0,000311495920565501
"engineer";1,43164430624653;0,151950989179108;0,994414573714955;0,105544566810919;0,991716827274958;0,00828317272502027;0,00262144240347183;2,95309298942227e-05;0,00127899857133138;0,672389007631057;0,000578244178417706
"figure";0,625185065843034;0,293540944925916;0,905188637029314;0,425010036814442;0,85951057289596;0,140489427104014;0,000541386191102954;0,000119351356557948;0,00138512824001633;0,315400443165257;0,000137789010763616
"small";1,13530653064106;0,0320675092037089;0,999601329209637;0,0282344230032481;0,999408820188425;0,000591179811553688;0,00169412559668914;1,35160499564316e-06;0,0013143751275597;0,531154496970622;0,00037081821384304
"fix";-0,701057560380462;-0,404545499226638;-0,866137872247062;-0,499805148292144;0,801996780883336;0,198003219116637;0,000620579658960486;0,000206645013343117;0,00126267092999524;0,366139581099231;0,00016927138303626
"tech";0,150599063431034;-0,120987789656639;0,779583025379413;-0,62629889552855;0,676346643608649;0,323653356391334;2,93163807211232e-05;1,89212095839163e-05;0,0012926049391115;0,0856479390712999;9,48199332444797e-06
"book";-1,23887231555559;1,29774559548237;-0,690509330066276;0,723323485787253;0,55139672144714;0,448603278552843;0,001917070053584;0,00210360412665514;0,00124906456221512;0,78032186100019;0,000760558168312002
"huge";0,448776460616859;-0,312275629010078;0,820833763325235;-0,571167167285841;0,735837934616861;0,264162065383123;0,000264715560254801;0,000128172694939161;0,0013143751275597;0,244691170318402;7,86965925457627e-05
